,country_year,Forest_Cover(sq KMs)
33,CH_2010,12350.0
34,CL_2010,162310.0
35,CN_2010,2006102.96875
36,CI_2010,104030.0
37,CM_2010,199160.0
38,CD_2010,1541350.0
39,CG_2010,224110.0
40,CO_2010,586353.203125
41,KM_2010,390.0
42,CV_2010,850.8999633789059
43,CR_2010,26050.0
44,CU_2010,29320.0
45,KY_2010,126.999998092651
46,CY_2010,1728.39996337891
47,CZ_2010,26570.0
48,DE_2010,114090.0
49,DJ_2010,55.999999046325705
50,DM_2010,446.59999847412104
51,DK_2010,5870.99975585938
52,DO_2010,18170.0
53,DZ_2010,19180.0
54,EC_2010,129415.595703125
55,EG_2010,700.0
56,ER_2010,15320.0
57,ES_2010,182471.9921875
58,EE_2010,22340.0
59,ET_2010,122960.0
60,FI_2010,222180.0
61,FJ_2010,9929.00024414063
62,FR_2010,164240.0
63,FO_2010,0.799999982118607
64,FM_2010,641.29997253418
65,GA_2010,220000.0
66,GB_2010,30590.0
67,GE_2010,28223.9990234375
68,GH_2010,91950.0
69,GI_2010,0.0
70,GN_2010,65440.0
71,GM_2010,4800.0
72,GW_2010,20220.0
73,GQ_2010,16260.0
74,GR_2010,39030.0
75,GD_2010,169.899997711182
76,GL_2010,2.1999999880790697
77,GT_2010,37220.0
78,GU_2010,250.0
79,GY_2010,165760.0
80,HN_2010,51920.0
81,HR_2010,19200.0
82,HT_2010,1010.0
83,HU_2010,20460.0
84,ID_2010,944320.0
85,IM_2010,34.6000003814697
86,IN_2010,697900.0
87,IE_2010,7256.30004882813
88,IR_2010,106919.8046875
89,IQ_2010,8250.0
90,IS_2010,427.000007629395
91,IL_2010,1540.0
92,IT_2010,90280.0
93,JM_2010,3371.00006103516
94,JO_2010,975.0
95,JP_2010,249660.0
96,KZ_2010,33090.0
97,KE_2010,42300.0
98,KG_2010,6770.0
99,KH_2010,100940.0
100,KI_2010,121.499996185303
101,KN_2010,110.0
102,KR_2010,62220.0
103,KW_2010,62.5
104,LA_2010,178155.60546875
105,LB_2010,1368.99993896484
106,LR_2010,43290.0
107,LY_2010,2170.0
108,LC_2010,206.000003814697
109,LI_2010,69.0000009536743
110,LK_2010,21030.0
111,LS_2010,440.0
112,LT_2010,21700.0
113,LU_2010,866.999969482422
114,LV_2010,33540.0
115,MF_2010,10.0
116,MA_2010,56720.0
117,MD_2010,3860.0
118,MG_2010,125530.0
119,MV_2010,10.0
120,MX_2010,664980.0
121,MH_2010,126.400003433228
122,MK_2010,9980.0
123,ML_2010,51100.0
124,MT_2010,3.49999994039536
125,MM_2010,317730.0
126,ME_2010,8270.0
127,MN_2010,130392.001953125
128,MP_2010,303.199996948242
129,MZ_2010,389720.0
130,MR_2010,2420.0
131,MU_2010,384.000015258789
132,MW_2010,32370.0
133,MY_2010,221240.0
135,NC_2010,8390.0
136,NE_2010,12040.0
137,NG_2010,90410.0
138,NI_2010,31140.0
139,NL_2010,3730.0
140,NO_2010,121020.0
141,NP_2010,36360.0
142,NR_2010,0.0
143,NZ_2010,101510.0
144,OM_2010,20.0
145,PK_2010,16870.0
146,PA_2010,46990.0
147,PE_2010,748110.0
148,PH_2010,68400.0
149,PW_2010,402.999992370605
150,PG_2010,335730.0
151,PL_2010,93290.0
152,PR_2010,4794.10003662109
153,KP_2010,56660.0
154,PT_2010,32390.0
155,PY_2010,169500.0
156,PS_2010,91.7000007629395
157,PF_2010,1550.0
158,QA_2010,0.0
159,RO_2010,65150.0
160,RU_2010,8151356.25
161,RW_2010,4460.0
162,SA_2010,9770.0
163,SD_2010,199075.99609375
164,SN_2010,84730.0
165,SG_2010,163.500003814697
166,SB_2010,22130.0
167,SL_2010,27260.0
168,SV_2010,2870.0
169,SM_2010,0.0
170,SO_2010,67470.0
171,RS_2010,27130.0
172,SS_2010,71570.0
173,ST_2010,535.999984741211
174,SR_2010,153510.0
175,SK_2010,19390.0
176,SI_2010,12470.0
177,SE_2010,280730.0
178,SZ_2010,5630.0
179,SC_2010,406.69998168945295
180,SY_2010,4910.0
181,TC_2010,344.000015258789
182,TD_2010,55080.0
183,TG_2010,2870.0
184,TH_2010,162490.0
185,TJ_2010,4100.0
186,TM_2010,41270.0
187,TL_2010,7420.0
188,TO_2010,90.0
189,TT_2010,2263.9999389648397
190,TN_2010,9900.0
191,TR_2010,112030.0
192,TV_2010,10.0
193,TZ_2010,479200.0
194,UG_2010,27530.0
195,UA_2010,95480.0
196,UY_2010,17313.000488281297
197,US_2010,3087200.0
198,UZ_2010,32755.0
199,VC_2010,270.0
200,VE_2010,475050.0
201,VG_2010,36.400001049041705
202,VI_2010,181.599998474121
203,VN_2010,141280.0
204,VU_2010,4400.0
205,WS_2010,1710.0
206,YE_2010,5490.0
207,ZA_2010,92410.0
208,ZM_2010,494680.0
209,ZW_2010,156240.0
0,AW_2011,4.19999986886978
1,AF_2011,13500.0
2,AO_2011,583551.9921875
3,AL_2011,7753.400268554691
4,AD_2011,160.0
5,AE_2011,3183.59985351563
6,AR_2011,282991.9921875
7,AM_2011,3312.00012207031
8,AS_2011,176.800003051758
9,AG_2011,98.00000190734859
10,AU_2011,1235190.0
11,AT_2011,38618.0004882813
12,AZ_2011,10345.2001953125
13,BI_2011,2576.0000610351603
14,BE_2011,6816.40014648438
15,BJ_2011,45110.0
16,BF_2011,55892.001953125
17,BD_2011,14394.000244140601
18,BG_2011,37541.9995117188
19,BH_2011,5.40000021457672
20,BS_2011,5150.0
21,BA_2011,21850.0
22,BY_2011,85539.00390625
23,BZ_2011,13863.699951171899
24,BM_2011,10.0
25,BO_2011,559200.0
26,BR_2011,4974740.0
27,BB_2011,63.000001907348604
28,BN_2011,3800.0
29,BT_2011,27152.199707031297
30,BW_2011,112487.998046875
31,CF_2011,222324.00390625
32,CA_2011,3472554.0625
33,CH_2011,12388.0004882813
34,CL_2011,165318.0078125
35,CN_2011,2021525.0
36,CI_2011,104025.99609375
37,CM_2011,196960.0
38,CD_2011,1538235.9375
39,CG_2011,223955.99609375
40,CO_2011,586086.015625
41,KM_2011,385.999984741211
42,CV_2011,860.500030517578
43,CR_2011,26351.999511718797
44,CU_2011,29856.0009765625
45,KY_2011,126.999998092651
46,CY_2011,1728.09997558594
47,CZ_2011,26590.0
48,DE_2011,114110.0
49,DJ_2011,55.999999046325705
50,DM_2011,443.899993896484
51,DK_2011,5921.19995117188
52,DO_2011,18501.999511718797
53,DZ_2011,19255.9997558594
54,EC_2011,128628.203125
55,EG_2011,705.9999847412109
56,ER_2011,15275.999755859399
57,ES_2011,182813.30078125
58,EE_2011,22336.0009765625
59,ET_2011,123365.99609375
60,FI_2011,222180.0
61,FJ_2011,9977.60009765625
62,FR_2011,165370.0
63,FO_2011,0.799999982118607
64,FM_2011,641.600036621094
65,GA_2011,222000.0
66,GB_2011,30760.0
67,GE_2011,28223.9990234375
68,GH_2011,92234.00390625
69,GI_2011,0.0
70,GN_2011,65080.0
71,GM_2011,4816.00006103516
72,GW_2011,20120.0
73,GQ_2011,16144.000244140601
74,GR_2011,39331.9995117188
75,GD_2011,169.899997711182
76,GL_2011,2.1999999880790697
77,GT_2011,36856.0009765625
78,GU_2011,250.0
79,GY_2011,165660.0
80,HN_2011,50720.0
81,HR_2011,19204.0002441406
82,HT_2011,1001.9999694824199
83,HU_2011,20506.0009765625
84,ID_2011,937476.015625
85,IM_2011,34.6000003814697
86,IN_2011,699683.984375
87,IE_2011,7313.099975585941
88,IR_2011,106919.8046875
89,IQ_2011,8250.0
90,IS_2011,440.0
91,IL_2011,1561.99996948242
92,IT_2011,90817.998046875
93,JM_2011,3367.20001220703
94,JO_2011,975.0
95,JP_2011,249644.00390625
96,KZ_2011,33090.0
97,KE_2011,42666.0009765625
98,KG_2011,6690.0
99,KH_2011,99665.99609375
100,KI_2011,121.499996185303
101,KN_2011,110.0
102,KR_2011,62143.9990234375
103,KW_2011,62.5
104,LA_2011,180047.3046875
105,LB_2011,1369.79995727539
106,LR_2011,42990.0
107,LY_2011,2170.0
108,LC_2011,205.400009155273
109,LI_2011,69.0000009536743
110,LK_2011,20963.9990234375
111,LS_2011,450.0
112,LT_2011,21720.0
113,LU_2011,866.999969482422
114,LV_2011,33543.9990234375
115,MF_2011,10.0
116,MA_2011,56640.0
117,MD_2011,3906.00006103516
118,MG_2011,125370.0
119,MV_2011,10.0
120,MX_2011,664063.984375
121,MH_2011,126.400003433228
122,MK_2011,9980.0
123,ML_2011,50310.0
124,MT_2011,3.49999994039536
125,MM_2011,312265.99609375
126,ME_2011,8270.0
127,MN_2011,129419.19921875
128,MP_2011,301.499996185303
129,MZ_2011,387656.015625
130,MR_2011,2385.0
131,MU_2011,384.39998626709
132,MW_2011,32190.0
133,MY_2011,221381.9921875
135,NC_2011,8390.0
136,NE_2011,11915.999755859399
137,NG_2011,86314.00390625
138,NI_2011,31140.0
139,NL_2011,3736.00006103516
140,NO_2011,121040.0
141,NP_2011,36360.0
142,NR_2011,0.0
143,NZ_2011,101512.001953125
144,OM_2011,20.0
145,PK_2011,16440.0
146,PA_2011,46826.0009765625
147,PE_2011,746433.984375
148,PH_2011,70800.0
149,PW_2011,402.999992370605
150,PG_2011,335701.9921875
151,PL_2011,93502.001953125
152,PR_2011,4827.200012207029
153,KP_2011,55390.0
154,PT_2011,32276.0009765625
155,PY_2011,166245.99609375
156,PS_2011,91.7000007629395
157,PF_2011,1550.0
158,QA_2011,0.0
159,RO_2011,65842.001953125
160,RU_2011,8150945.625
161,RW_2011,4527.99987792969
162,SA_2011,9770.0
163,SD_2011,199075.99609375
164,SN_2011,84330.0
165,SG_2011,163.500003814697
166,SB_2011,22073.9990234375
167,SL_2011,27896.0009765625
168,SV_2011,2826.00006103516
169,SM_2011,0.0
170,SO_2011,66702.001953125
171,RS_2011,27143.9990234375
172,SS_2011,71570.0
173,ST_2011,535.999984741211
174,SR_2011,153472.001953125
175,SK_2011,19391.999511718797
176,SI_2011,12471.9995117188
177,SE_2011,280730.0
178,SZ_2011,5675.99975585938
179,SC_2011,406.69998168945295
180,SY_2011,4910.0
181,TC_2011,344.000015258789
182,TD_2011,53813.9990234375
183,TG_2011,2672.00012207031
184,TH_2011,162790.0
185,TJ_2011,4103.99993896484
186,TM_2011,41270.0
187,TL_2011,7307.999877929691
188,TO_2011,90.0
189,TT_2011,2280.2000427246103
190,TN_2011,10002.0001220703
191,TR_2011,113054.00390625
192,TV_2011,10.0
193,TZ_2011,475480.0
194,UG_2011,26178.000488281297
195,UA_2011,95697.998046875
196,UY_2011,17540.400390625
197,US_2011,3089950.0
198,UZ_2011,32643.798828125
199,VC_2011,270.0
200,VE_2011,473406.015625
201,VG_2011,36.400001049041705
202,VI_2011,180.499992370605
203,VN_2011,142570.0
204,VU_2011,4400.0
205,WS_2011,1710.0
206,YE_2011,5490.0
207,ZA_2011,92410.0
208,ZM_2011,493013.984375
209,ZW_2011,153115.99609375
0,AW_2012,4.19999986886978
1,AF_2012,13500.0
2,AO_2012,582303.984375
3,AL_2012,7743.80004882813
4,AD_2012,160.0
5,AE_2012,3194.20013427734
6,AR_2012,280024.00390625
7,AM_2012,3313.99993896484
8,AS_2012,176.399993896484
9,AG_2012,98.00000190734859
10,AU_2012,1238270.0
11,AT_2012,38636.0009765625
12,AZ_2012,10607.399902343801
13,BI_2012,2622.00012207031
14,BE_2012,6820.80017089844
15,BJ_2012,44610.0
16,BF_2012,55293.9990234375
17,BD_2012,14368.0004882813
18,BG_2012,37713.9990234375
19,BH_2012,5.600000023841861
20,BS_2012,5150.0
21,BA_2012,21850.0
22,BY_2012,85737.998046875
23,BZ_2012,13813.499755859399
24,BM_2012,10.0
25,BO_2012,556310.0
26,BR_2012,4964900.0
27,BB_2012,63.000001907348604
28,BN_2012,3800.0
29,BT_2012,27251.4990234375
30,BW_2012,111465.99609375
31,CF_2012,222168.0078125
32,CA_2012,3472088.125
33,CH_2012,12425.999755859399
34,CL_2012,168325.99609375
35,CN_2012,2036947.03125
36,CI_2012,104022.001953125
37,CM_2012,194760.0
38,CD_2012,1535122.03125
39,CG_2012,223801.9921875
40,CO_2012,585818.90625
41,KM_2012,382.000007629395
42,CV_2012,870.1999664306641
43,CR_2012,26653.9990234375
44,CU_2012,30391.999511718797
45,KY_2012,126.999998092651
46,CY_2012,1727.79998779297
47,CZ_2012,26610.0
48,DE_2012,114130.0
49,DJ_2012,55.999999046325705
50,DM_2012,441.30001068115195
51,DK_2012,5971.40014648438
52,DO_2012,18834.0002441406
53,DZ_2012,19331.999511718797
54,EC_2012,127840.80078125
55,EG_2012,711.999969482422
56,ER_2012,15231.9995117188
57,ES_2012,183154.70703125
58,EE_2012,22331.999511718797
59,ET_2012,123772.001953125
60,FI_2012,222180.0
61,FJ_2012,10026.199951171899
62,FR_2012,166500.0
63,FO_2012,0.799999982118607
64,FM_2012,641.8000030517579
65,GA_2012,224000.0
66,GB_2012,30930.0
67,GE_2012,28223.9990234375
68,GH_2012,92517.998046875
69,GI_2012,0.0
70,GN_2012,64720.0
71,GM_2012,4832.00012207031
72,GW_2012,20020.0
73,GQ_2012,16028.0004882813
74,GR_2012,39633.9990234375
75,GD_2012,169.899997711182
76,GL_2012,2.1999999880790697
77,GT_2012,36491.9995117188
78,GU_2012,250.0
79,GY_2012,165560.0
80,HN_2012,49520.0
81,HR_2012,19208.000488281297
82,HT_2012,994.0000152587891
83,HU_2012,20551.999511718797
84,ID_2012,930632.03125
85,IM_2012,34.6000003814697
86,IN_2012,701467.96875
87,IE_2012,7369.89990234375
88,IR_2012,106919.8046875
89,IQ_2012,8250.0
90,IS_2012,452.999992370605
91,IL_2012,1583.99993896484
92,IT_2012,91355.99609375
93,JM_2012,3363.39996337891
94,JO_2012,975.0
95,JP_2012,249628.0078125
96,KZ_2012,33090.0
97,KE_2012,43032.001953125
98,KG_2012,6610.0
99,KH_2012,98392.001953125
100,KI_2012,121.499996185303
101,KN_2012,110.0
102,KR_2012,62067.998046875
103,KW_2012,62.5
104,LA_2012,181939.00390625
105,LB_2012,1370.59997558594
106,LR_2012,42690.0
107,LY_2012,2170.0
108,LC_2012,204.79999542236303
109,LI_2012,69.0000009536743
110,LK_2012,20898.000488281297
111,LS_2012,460.0
112,LT_2012,21740.0
113,LU_2012,866.999969482422
114,LV_2012,33548.0004882813
115,MF_2012,10.0
116,MA_2012,56560.0
117,MD_2012,3952.00012207031
118,MG_2012,125210.0
119,MV_2012,10.0
120,MX_2012,663147.96875
121,MH_2012,126.400003433228
122,MK_2012,9980.0
123,ML_2012,49520.0
124,MT_2012,3.49999994039536
125,MM_2012,306801.9921875
126,ME_2012,8270.0
127,MN_2012,128446.396484375
128,MP_2012,299.899997711182
129,MZ_2012,385591.9921875
130,MR_2012,2350.0
131,MU_2012,384.799995422363
132,MW_2012,32010.0
133,MY_2012,221524.00390625
135,NC_2012,8390.0
136,NE_2012,11791.9995117188
137,NG_2012,82217.998046875
138,NI_2012,31140.0
139,NL_2012,3742.00012207031
140,NO_2012,121060.0
141,NP_2012,36360.0
142,NR_2012,0.0
143,NZ_2012,101514.00390625
144,OM_2012,20.0
145,PK_2012,16010.0
146,PA_2012,46662.001953125
147,PE_2012,744757.96875
148,PH_2012,73200.0
149,PW_2012,402.999992370605
150,PG_2012,335673.984375
151,PL_2012,93714.00390625
152,PR_2012,4860.299987792971
153,KP_2012,54120.0
154,PT_2012,32161.999511718797
155,PY_2012,162992.001953125
156,PS_2012,91.7000007629395
157,PF_2012,1550.0
158,QA_2012,0.0
159,RO_2012,66533.9990234375
160,RU_2012,8150535.625
161,RW_2012,4596.00006103516
162,SA_2012,9770.0
163,SD_2012,197331.796875
164,SN_2012,83930.0
165,SG_2012,163.500003814697
166,SB_2012,22018.000488281297
167,SL_2012,28531.999511718797
168,SV_2012,2782.00012207031
169,SM_2012,0.0
170,SO_2012,65933.9990234375
171,RS_2012,27158.000488281297
172,SS_2012,71570.0
173,ST_2012,535.999984741211
174,SR_2012,153434.00390625
175,SK_2012,19394.0002441406
176,SI_2012,12474.000244140601
177,SE_2012,280730.0
178,SZ_2012,5722.00012207031
179,SC_2012,406.69998168945295
180,SY_2012,4910.0
181,TC_2012,344.000015258789
182,TD_2012,52547.998046875
183,TG_2012,2473.9999389648397
184,TH_2012,163090.0
185,TJ_2012,4107.99987792969
186,TM_2012,41270.0
187,TL_2012,7195.99975585938
188,TO_2012,90.0
189,TT_2012,2296.30004882813
190,TN_2012,10104.000244140601
191,TR_2012,114077.998046875
192,TV_2012,10.0
193,TZ_2012,471760.0
194,UG_2012,24826.0009765625
195,UA_2012,95915.99609375
196,UY_2012,17767.800292968797
197,US_2012,3092700.0
198,UZ_2012,32532.600097656297
199,VC_2012,270.0
200,VE_2012,471761.9921875
201,VG_2012,36.3000011444092
202,VI_2012,179.40000534057597
203,VN_2012,143860.0
204,VU_2012,4400.0
205,WS_2012,1710.0
206,YE_2012,5490.0
207,ZA_2012,92410.0
208,ZM_2012,491348.0078125
209,ZW_2012,149992.001953125
0,AW_2013,4.19999986886978
1,AF_2013,13500.0
2,AO_2013,581056.015625
3,AL_2013,7734.199829101559
4,AD_2013,160.0
5,AE_2013,3204.80010986328
6,AR_2013,277055.99609375
7,AM_2013,3316.00006103516
8,AS_2013,176.100006103516
9,AG_2013,98.00000190734859
10,AU_2013,1241350.0
11,AT_2013,38653.9990234375
12,AZ_2013,10869.599609375
13,BI_2013,2667.99987792969
14,BE_2013,6825.2001953125
15,BJ_2013,44110.0
16,BF_2013,54696.0009765625
17,BD_2013,14341.9995117188
18,BG_2013,37886.0009765625
19,BH_2013,5.69999992847443
20,BS_2013,5150.0
21,BA_2013,21850.0
22,BY_2013,85937.001953125
23,BZ_2013,13763.399658203101
24,BM_2013,10.0
25,BO_2013,553420.0
26,BR_2013,4955060.0
27,BB_2013,63.000001907348604
28,BN_2013,3800.0
29,BT_2013,27350.80078125
30,BW_2013,110444.00390625
31,CF_2013,222011.9921875
32,CA_2013,3471621.875
33,CH_2013,12464.000244140601
34,CL_2013,171334.00390625
35,CN_2013,2052369.0625
36,CI_2013,104017.998046875
37,CM_2013,192560.0
38,CD_2013,1532007.96875
39,CG_2013,223648.0078125
40,CO_2013,585551.71875
41,KM_2013,377.999992370605
42,CV_2013,879.8000335693359
43,CR_2013,26956.0009765625
44,CU_2013,30928.000488281297
45,KY_2013,126.999998092651
46,CY_2013,1727.59994506836
47,CZ_2013,26630.0
48,DE_2013,114150.0
49,DJ_2013,55.999999046325705
50,DM_2013,438.600006103516
51,DK_2013,6021.59973144531
52,DO_2013,19165.9997558594
53,DZ_2013,19408.000488281297
54,EC_2013,127053.49609375
55,EG_2013,718.000030517578
56,ER_2013,15188.0004882813
57,ES_2013,183495.99609375
58,EE_2013,22328.000488281297
59,ET_2013,124177.998046875
60,FI_2013,222180.0
61,FJ_2013,10074.7998046875
62,FR_2013,167630.0
63,FO_2013,0.799999982118607
64,FM_2013,642.099990844727
65,GA_2013,226000.0
66,GB_2013,31100.0
67,GE_2013,28223.9990234375
68,GH_2013,92802.001953125
69,GI_2013,0.0
70,GN_2013,64360.0
71,GM_2013,4847.99987792969
72,GW_2013,19920.0
73,GQ_2013,15911.9995117188
74,GR_2013,39936.0009765625
75,GD_2013,169.899997711182
76,GL_2013,2.1999999880790697
77,GT_2013,36128.0004882813
78,GU_2013,250.0
79,GY_2013,165460.0
80,HN_2013,48320.0
81,HR_2013,19211.999511718797
82,HT_2013,985.9999847412109
83,HU_2013,20598.000488281297
84,ID_2013,923787.96875
85,IM_2013,34.6000003814697
86,IN_2013,703252.03125
87,IE_2013,7426.599731445309
88,IR_2013,106919.8046875
89,IQ_2013,8250.0
90,IS_2013,465.999984741211
91,IL_2013,1606.00006103516
92,IT_2013,91894.00390625
93,JM_2013,3359.59991455078
94,JO_2013,975.0
95,JP_2013,249611.9921875
96,KZ_2013,33090.0
97,KE_2013,43397.998046875
98,KG_2013,6530.0
99,KH_2013,97117.998046875
100,KI_2013,121.499996185303
101,KN_2013,110.0
102,KR_2013,61992.001953125
103,KW_2013,62.5
104,LA_2013,183830.703125
105,LB_2013,1371.39999389648
106,LR_2013,42390.0
107,LY_2013,2170.0
108,LC_2013,204.200000762939
109,LI_2013,69.0000009536743
110,LK_2013,20831.999511718797
111,LS_2013,470.0
112,LT_2013,21760.0
113,LU_2013,866.999969482422
114,LV_2013,33551.9995117188
115,MF_2013,10.0
116,MA_2013,56480.0
117,MD_2013,3997.99987792969
118,MG_2013,125050.0
119,MV_2013,10.0
120,MX_2013,662232.03125
121,MH_2013,126.400003433228
122,MK_2013,9980.0
123,ML_2013,48730.0
124,MT_2013,3.49999994039536
125,MM_2013,301338.0078125
126,ME_2013,8270.0
127,MN_2013,127473.603515625
128,MP_2013,298.299999237061
129,MZ_2013,383528.0078125
130,MR_2013,2315.0
131,MU_2013,385.200004577637
132,MW_2013,31830.0
133,MY_2013,221665.99609375
135,NC_2013,8390.0
136,NE_2013,11668.0004882813
137,NG_2013,78122.001953125
138,NI_2013,31140.0
139,NL_2013,3747.99987792969
140,NO_2013,121080.0
141,NP_2013,36360.0
142,NR_2013,0.0
143,NZ_2013,101515.99609375
144,OM_2013,20.0
145,PK_2013,15580.0
146,PA_2013,46497.998046875
147,PE_2013,743082.03125
148,PH_2013,75600.0
149,PW_2013,402.999992370605
150,PG_2013,335646.015625
151,PL_2013,93925.99609375
152,PR_2013,4893.29986572266
153,KP_2013,52850.0
154,PT_2013,32048.000488281297
155,PY_2013,159737.998046875
156,PS_2013,91.7000007629395
157,PF_2013,1550.0
158,QA_2013,0.0
159,RO_2013,67226.0009765625
160,RU_2013,8150125.625
161,RW_2013,4663.99993896484
162,SA_2013,9770.0
163,SD_2013,195587.6953125
164,SN_2013,83530.0
165,SG_2013,163.500003814697
166,SB_2013,21961.999511718797
167,SL_2013,29168.000488281297
168,SV_2013,2737.99987792969
169,SM_2013,0.0
170,SO_2013,65166.0009765625
171,RS_2013,27171.999511718797
172,SS_2013,71570.0
173,ST_2013,535.999984741211
174,SR_2013,153395.99609375
175,SK_2013,19395.9997558594
176,SI_2013,12475.999755859399
177,SE_2013,280730.0
178,SZ_2013,5767.99987792969
179,SC_2013,406.69998168945295
180,SY_2013,4910.0
181,TC_2013,344.000015258789
182,TD_2013,51282.001953125
183,TG_2013,2276.0000610351603
184,TH_2013,163390.0
185,TJ_2013,4112.00012207031
186,TM_2013,41270.0
187,TL_2013,7084.00024414063
188,TO_2013,90.0
189,TT_2013,2312.5
190,TN_2013,10205.999755859399
191,TR_2013,115102.001953125
192,TV_2013,10.0
193,TZ_2013,468040.0
194,UG_2013,23473.9990234375
195,UA_2013,96134.00390625
196,UY_2013,17995.2001953125
197,US_2013,3095450.0
198,UZ_2013,32421.398925781297
199,VC_2013,270.0
200,VE_2013,470118.0078125
201,VG_2013,36.3000011444092
202,VI_2013,178.199996948242
203,VN_2013,145150.0
204,VU_2013,4400.0
205,WS_2013,1710.0
206,YE_2013,5490.0
207,ZA_2013,92410.0
208,ZM_2013,489681.9921875
209,ZW_2013,146867.998046875
0,AW_2014,4.19999986886978
1,AF_2014,13500.0
2,AO_2014,579808.0078125
3,AL_2014,7724.600219726559
4,AD_2014,160.0
5,AE_2014,3215.40008544922
6,AR_2014,274088.0078125
7,AM_2014,3317.99987792969
8,AS_2014,175.799999237061
9,AG_2014,98.00000190734859
10,AU_2014,1244430.0
11,AT_2014,38671.9995117188
12,AZ_2014,11131.800537109399
13,BI_2014,2713.9999389648397
14,BE_2014,6829.60021972656
15,BJ_2014,43610.0
16,BF_2014,54097.998046875
17,BD_2014,14315.999755859399
18,BG_2014,38058.0004882813
19,BH_2014,5.899999737739559
20,BS_2014,5150.0
21,BA_2014,21850.0
22,BY_2014,86135.99609375
23,BZ_2014,13713.199462890601
24,BM_2014,10.0
25,BO_2014,550530.0
26,BR_2014,4945220.0
27,BB_2014,63.000001907348604
28,BN_2014,3800.0
29,BT_2014,27450.100097656297
30,BW_2014,109422.001953125
31,CF_2014,221855.99609375
32,CA_2014,3471155.9375
33,CH_2014,12501.9995117188
34,CL_2014,174341.9921875
35,CN_2014,2067790.9375
36,CI_2014,104014.00390625
37,CM_2014,190360.0
38,CD_2014,1528894.0625
39,CG_2014,223494.00390625
40,CO_2014,585284.609375
41,KM_2014,374.000015258789
42,CV_2014,889.400024414063
43,CR_2014,27258.000488281297
44,CU_2014,31463.9990234375
45,KY_2014,126.999998092651
46,CY_2014,1727.29995727539
47,CZ_2014,26650.0
48,DE_2014,114170.0
49,DJ_2014,55.999999046325705
50,DM_2014,435.999984741211
51,DK_2014,6071.79992675781
52,DO_2014,19498.000488281297
53,DZ_2014,19484.0002441406
54,EC_2014,126266.103515625
55,EG_2014,724.0000152587891
56,ER_2014,15144.000244140601
57,ES_2014,183837.40234375
58,EE_2014,22323.9990234375
59,ET_2014,124584.00390625
60,FI_2014,222180.0
61,FJ_2014,10123.4002685547
62,FR_2014,168760.0
63,FO_2014,0.799999982118607
64,FM_2014,642.399978637695
65,GA_2014,228000.0
66,GB_2014,31270.0
67,GE_2014,28223.9990234375
68,GH_2014,93085.99609375
69,GI_2014,0.0
70,GN_2014,64000.0
71,GM_2014,4863.99993896484
72,GW_2014,19820.0
73,GQ_2014,15795.999755859399
74,GR_2014,40238.0004882813
75,GD_2014,169.899997711182
76,GL_2014,2.1999999880790697
77,GT_2014,35763.9990234375
78,GU_2014,250.0
79,GY_2014,165360.0
80,HN_2014,47120.0
81,HR_2014,19215.9997558594
82,HT_2014,978.000030517578
83,HU_2014,20643.9990234375
84,ID_2014,916943.984375
85,IM_2014,34.6000003814697
86,IN_2014,705036.015625
87,IE_2014,7483.400268554691
88,IR_2014,106919.8046875
89,IQ_2014,8250.0
90,IS_2014,479.000015258789
91,IL_2014,1628.00003051758
92,IT_2014,92432.001953125
93,JM_2014,3355.79986572266
94,JO_2014,975.0
95,JP_2014,249595.99609375
96,KZ_2014,33090.0
97,KE_2014,43763.9990234375
98,KG_2014,6450.0
99,KH_2014,95844.00390625
100,KI_2014,121.499996185303
101,KN_2014,110.0
102,KR_2014,61916.0009765625
103,KW_2014,62.5
104,LA_2014,185722.40234375
105,LB_2014,1372.20001220703
106,LR_2014,42090.0
107,LY_2014,2170.0
108,LC_2014,203.600006103516
109,LI_2014,69.0000009536743
110,LK_2014,20766.0009765625
111,LS_2014,480.0
112,LT_2014,21780.0
113,LU_2014,866.999969482422
114,LV_2014,33556.0009765625
115,MF_2014,10.0
116,MA_2014,56400.0
117,MD_2014,4043.99993896484
118,MG_2014,124890.0
119,MV_2014,10.0
120,MX_2014,661316.015625
121,MH_2014,126.400003433228
122,MK_2014,9980.0
123,ML_2014,47940.0
124,MT_2014,3.49999994039536
125,MM_2014,295874.00390625
126,ME_2014,8270.0
127,MN_2014,126500.80078125
128,MP_2014,296.59999847412104
129,MZ_2014,381463.984375
130,MR_2014,2280.0
131,MU_2014,385.60001373291
132,MW_2014,31650.0
133,MY_2014,221808.0078125
135,NC_2014,8390.0
136,NE_2014,11544.000244140601
137,NG_2014,74026.0009765625
138,NI_2014,31140.0
139,NL_2014,3753.99993896484
140,NO_2014,121100.0
141,NP_2014,36360.0
142,NR_2014,0.0
143,NZ_2014,101517.998046875
144,OM_2014,20.0
145,PK_2014,15150.0
146,PA_2014,46333.9990234375
147,PE_2014,741406.015625
148,PH_2014,78000.0
149,PW_2014,402.999992370605
150,PG_2014,335618.0078125
151,PL_2014,94137.998046875
152,PR_2014,4926.40014648438
153,KP_2014,51580.0
154,PT_2014,31933.9990234375
155,PY_2014,156484.00390625
156,PS_2014,91.7000007629395
157,PF_2014,1550.0
158,QA_2014,0.0
159,RO_2014,67917.998046875
160,RU_2014,8149715.0
161,RW_2014,4732.00012207031
162,SA_2014,9770.0
163,SD_2014,193843.49609375
